payable_id,purchase_id,supplier_id,issue_date,due_date,amount,status,days_overdue
AP-0005208,PO-004167,SUP-011,2025-10-24,2025-12-06,3262.61,pago,0
AP-0005209,PO-004168,SUP-016,2025-11-25,2026-01-07,1666.56,pago,0
AP-0005210,PO-004168,SUP-016,2025-11-25,2026-01-25,1666.56,pago,0
AP-0005211,PO-004169,SUP-021,2025-12-26,2026-02-07,3404.30,pago,0
AP-0005212,PO-004170,SUP-026,2026-01-27,2026-03-11,3476.16,pago,0
AP-0005213,PO-004171,SUP-031,2026-02-28,2026-04-12,3548.69,pago,0
AP-0005214,PO-004172,SUP-036,2026-03-01,2026-04-13,1810.94,pago,0
AP-0005215,PO-004172,SUP-036,2026-03-01,2026-05-01,1810.94,pago,0
AP-0005216,PO-004173,SUP-041,2026-04-02,2026-05-15,3695.76,pago,0
AP-0005217,PO-004174,SUP-046,2026-05-03,2026-06-15,3770.30,pago,0
AP-0005218,PO-004175,SUP-051,2026-06-04,2026-07-17,3845.52,pago,0
AP-0005219,PO-004176,SUP-056,2026-07-05,2026-08-17,1960.70,pago,0
AP-0005220,PO-004176,SUP-056,2026-07-05,2026-09-04,1960.70,pago,0
AP-0005221,PO-004177,SUP-061,2024-08-06,2024-09-18,3354.00,pago,0
AP-0005222,PO-004178,SUP-066,2024-09-07,2024-10-20,3423.17,pago,0
AP-0005223,PO-004179,SUP-071,2024-10-08,2024-11-20,3493.01,pago,0
AP-0005224,PO-004180,SUP-076,2024-11-09,2024-12-22,1781.76,pago,0
AP-0005225,PO-004180,SUP-076,2024-11-09,2025-01-09,1781.76,pago,0
AP-0005226,PO-004181,SUP-081,2024-12-10,2025-01-22,3634.70,pago,0
AP-0005227,PO-004182,SUP-001,2025-01-11,2025-02-23,3706.56,pago,0
AP-0005228,PO-004183,SUP-006,2025-02-12,2025-03-27,3779.09,pago,0
AP-0005229,PO-004184,SUP-011,2025-03-13,2025-04-25,1926.14,pago,0
AP-0005230,PO-004184,SUP-011,2025-03-13,2025-05-13,1926.14,pago,0
AP-0005231,PO-004185,SUP-016,2025-04-14,2025-05-27,3926.16,pago,0
AP-0005232,PO-004186,SUP-021,2025-05-15,2025-06-27,4000.70,pago,0
AP-0005233,PO-004187,SUP-026,2025-06-16,2025-07-29,4075.92,pago,0
AP-0005234,PO-004188,SUP-031,2025-07-17,2025-08-29,2075.90,pago,0
AP-0005235,PO-004188,SUP-031,2025-07-17,2025-09-16,2075.90,pago,0
AP-0005236,PO-004189,SUP-036,2025-08-18,2025-09-30,4228.37,pago,0
AP-0005237,PO-004190,SUP-041,2025-09-19,2025-11-01,4305.60,pago,0
AP-0005238,PO-004191,SUP-046,2025-10-20,2025-12-02,4383.50,pago,0
AP-0005239,PO-004192,SUP-051,2025-11-21,2026-01-03,2231.04,pago,0
AP-0005240,PO-004192,SUP-051,2025-11-21,2026-01-21,2231.04,pago,0
AP-0005241,PO-004193,SUP-056,2025-12-22,2026-02-03,4541.33,pago,0
AP-0005242,PO-004194,SUP-061,2026-01-23,2026-03-07,4621.25,pago,0
AP-0005243,PO-004195,SUP-066,2026-02-24,2026-04-08,4701.84,pago,0
AP-0005244,PO-004196,SUP-071,2026-03-25,2026-05-07,2391.55,pago,0
AP-0005245,PO-004196,SUP-071,2026-03-25,2026-05-25,2391.55,pago,0
AP-0005246,PO-004197,SUP-076,2026-04-26,2026-06-08,4865.04,pago,0
AP-0005247,PO-004198,SUP-081,2026-05-27,2026-07-09,4947.65,pago,0
AP-0005248,PO-004199,SUP-001,2026-06-28,2026-08-10,5030.93,pago,0
AP-0005249,PO-004200,SUP-006,2026-07-01,2026-08-13,2557.44,pago,0
AP-0005250,PO-004200,SUP-006,2026-07-01,2026-08-31,2557.44,pago,0
AP-0005251,PO-004201,SUP-011,2024-08-02,2024-09-14,4362.00,pago,0
AP-0005252,PO-004202,SUP-016,2024-09-03,2024-10-16,4439.23,pago,0
AP-0005253,PO-004203,SUP-021,2024-10-04,2024-11-16,4517.14,pago,0
AP-0005254,PO-004204,SUP-026,2024-11-05,2024-12-18,2297.86,pago,0
AP-0005255,PO-004204,SUP-026,2024-11-05,2025-01-05,2297.86,pago,0
AP-0005256,PO-004205,SUP-031,2024-12-06,2025-01-18,4674.96,pago,0
AP-0005257,PO-004206,SUP-036,2025-01-07,2025-02-19,4754.88,pago,0
AP-0005258,PO-004207,SUP-041,2025-02-08,2025-03-23,4835.47,pago,0
AP-0005259,PO-004208,SUP-046,2025-03-09,2025-04-21,2458.37,pago,0
AP-0005260,PO-004208,SUP-046,2025-03-09,2025-05-09,2458.37,pago,0
AP-0005261,PO-004209,SUP-051,2025-04-10,2025-05-23,4998.67,pago,0
AP-0005262,PO-004210,SUP-056,2025-05-11,2025-06-23,5081.28,pago,0
AP-0005263,PO-004211,SUP-061,2025-06-12,2025-07-25,5164.56,pago,0
AP-0005264,PO-004212,SUP-066,2025-07-13,2025-08-25,2624.26,pago,0
AP-0005265,PO-004212,SUP-066,2025-07-13,2025-09-12,2624.26,pago,0
AP-0005266,PO-004213,SUP-071,2025-08-14,2025-09-26,5333.14,pago,0
AP-0005267,PO-004214,SUP-076,2025-09-15,2025-10-28,5418.43,pago,0
AP-0005268,PO-004215,SUP-081,2025-10-16,2025-11-28,5504.40,pago,0
AP-0005269,PO-004216,SUP-001,2025-11-17,2025-12-30,2795.52,pago,0
AP-0005270,PO-004216,SUP-001,2025-11-17,2026-01-17,2795.52,pago,0
AP-0005271,PO-004217,SUP-006,2025-12-18,2026-01-30,5678.35,pago,0
AP-0005272,PO-004218,SUP-011,2026-01-19,2026-03-03,5766.34,pago,0
AP-0005273,PO-004219,SUP-016,2026-02-20,2026-04-04,5854.99,pago,0
AP-0005274,PO-004220,SUP-021,2026-03-21,2026-05-03,2972.16,pago,0
AP-0005275,PO-004220,SUP-021,2026-03-21,2026-05-21,2972.16,pago,0
AP-0005276,PO-004221,SUP-026,2026-04-22,2026-06-04,6034.32,pago,0
AP-0005277,PO-004222,SUP-031,2026-05-23,2026-07-05,6124.99,pago,0
AP-0005278,PO-004223,SUP-036,2026-06-24,2026-08-06,6216.34,pago,0
AP-0005279,PO-004224,SUP-041,2026-07-25,2026-09-06,3154.18,pago,0
AP-0005280,PO-004224,SUP-041,2026-07-25,2026-09-24,3154.18,pago,0
AP-0005281,PO-004225,SUP-046,2024-08-26,2024-10-08,5370.00,pago,0
AP-0005282,PO-004226,SUP-051,2024-09-27,2024-11-09,5455.30,pago,0
AP-0005283,PO-004227,SUP-056,2024-10-28,2024-12-10,5541.26,pago,0
AP-0005284,PO-004228,SUP-061,2024-11-01,2024-12-14,2813.95,pago,0
AP-0005285,PO-004228,SUP-061,2024-11-01,2025-01-01,2813.95,pago,0
AP-0005286,PO-004229,SUP-066,2024-12-02,2025-01-14,5715.22,pago,0
AP-0005287,PO-004230,SUP-071,2025-01-03,2025-02-15,1872.00,pago,0
AP-0005288,PO-004231,SUP-076,2025-02-04,2025-03-19,1930.42,pago,0
AP-0005289,PO-004232,SUP-081,2025-03-05,2025-04-17,994.75,pago,0
AP-0005290,PO-004232,SUP-081,2025-03-05,2025-05-05,994.75,pago,0
AP-0005291,PO-004233,SUP-001,2025-04-06,2025-05-19,2049.26,pago,0
AP-0005292,PO-004234,SUP-006,2025-05-07,2025-06-19,2109.70,pago,0
AP-0005293,PO-004235,SUP-011,2025-06-08,2025-07-21,2170.80,pago,0
AP-0005294,PO-004236,SUP-016,2025-07-09,2025-08-21,1116.29,pago,0
AP-0005295,PO-004236,SUP-016,2025-07-09,2025-09-08,1116.29,pago,0
AP-0005296,PO-004237,SUP-021,2025-08-10,2025-09-22,2295.02,pago,0
AP-0005297,PO-004238,SUP-026,2025-09-11,2025-10-24,2358.14,pago,0
AP-0005298,PO-004239,SUP-031,2025-10-12,2025-11-24,2421.94,pago,0
AP-0005299,PO-004240,SUP-036,2025-11-13,2025-12-26,1243.20,pago,0
AP-0005300,PO-004240,SUP-036,2025-11-13,2026-01-13,1243.20,pago,0
AP-0005301,PO-004241,SUP-041,2025-12-14,2026-01-26,2551.54,pago,0
AP-0005302,PO-004242,SUP-046,2026-01-15,2026-02-27,2617.34,pago,0
AP-0005303,PO-004243,SUP-051,2026-02-16,2026-03-31,2683.82,pago,0
AP-0005304,PO-004244,SUP-056,2026-03-17,2026-04-29,1375.49,pago,0
AP-0005305,PO-004244,SUP-056,2026-03-17,2026-05-17,1375.49,pago,0
AP-0005306,PO-004245,SUP-061,2026-04-18,2026-05-31,2818.80,pago,0
AP-0005307,PO-004246,SUP-066,2026-05-19,2026-07-01,2887.30,pago,0
AP-0005308,PO-004247,SUP-071,2026-06-20,2026-08-02,2956.46,pago,0
AP-0005309,PO-004248,SUP-076,2026-07-21,2026-09-02,1513.15,pago,0
AP-0005310,PO-004248,SUP-076,2026-07-21,2026-09-20,1513.15,pago,0
AP-0005311,PO-004249,SUP-081,2024-08-22,2024-10-04,2598.00,pago,0
AP-0005312,PO-004250,SUP-001,2024-09-23,2024-11-05,2661.12,pago,0
AP-0005313,PO-004251,SUP-006,2024-10-24,2024-12-06,2724.91,pago,0
AP-0005314,PO-004252,SUP-011,2024-11-25,2025-01-07,1394.69,pago,0
AP-0005315,PO-004252,SUP-011,2024-11-25,2025-01-25,1394.69,pago,0
AP-0005316,PO-004253,SUP-016,2024-12-26,2025-02-07,2854.51,pago,0
AP-0005317,PO-004254,SUP-021,2025-01-27,2025-03-11,2920.32,pago,0
AP-0005318,PO-004255,SUP-026,2025-02-28,2025-04-12,2986.80,pago,0
AP-0005319,PO-004256,SUP-031,2025-03-01,2025-04-13,1526.98,pago,0
AP-0005320,PO-004256,SUP-031,2025-03-01,2025-05-01,1526.98,pago,0
AP-0005321,PO-004257,SUP-036,2025-04-02,2025-05-15,3121.78,pago,0
AP-0005322,PO-004258,SUP-041,2025-05-03,2025-06-15,3190.27,pago,0
AP-0005323,PO-004259,SUP-046,2025-06-04,2025-07-17,3259.44,pago,0
AP-0005324,PO-004260,SUP-051,2025-07-05,2025-08-17,1664.64,pago,0
AP-0005325,PO-004260,SUP-051,2025-07-05,2025-09-04,1664.64,pago,0
AP-0005326,PO-004261,SUP-056,2025-08-06,2025-09-18,3399.79,pago,0
AP-0005327,PO-004262,SUP-061,2025-09-07,2025-10-20,3470.98,pago,0
AP-0005328,PO-004263,SUP-066,2025-10-08,2025-11-20,3542.83,pago,0
AP-0005329,PO-004264,SUP-071,2025-11-09,2025-12-22,1807.68,pago,0
AP-0005330,PO-004264,SUP-071,2025-11-09,2026-01-09,1807.68,pago,0
AP-0005331,PO-004265,SUP-076,2025-12-10,2026-01-22,3688.56,pago,0
AP-0005332,PO-004266,SUP-081,2026-01-11,2026-02-23,3762.43,pago,0
AP-0005333,PO-004267,SUP-001,2026-02-12,2026-03-27,3836.98,pago,0
AP-0005334,PO-004268,SUP-006,2026-03-13,2026-04-25,1956.10,pago,0
AP-0005335,PO-004268,SUP-006,2026-03-13,2026-05-13,1956.10,pago,0
AP-0005336,PO-004269,SUP-011,2026-04-14,2026-05-27,3988.08,pago,0
AP-0005337,PO-004270,SUP-016,2026-05-15,2026-06-27,4064.64,pago,0
AP-0005338,PO-004271,SUP-021,2026-06-16,2026-07-29,4141.87,pago,0
AP-0005339,PO-004272,SUP-026,2026-07-17,2026-08-29,2109.89,pago,0
AP-0005340,PO-004272,SUP-026,2026-07-17,2026-09-16,2109.89,pago,0
AP-0005341,PO-004273,SUP-031,2024-08-18,2024-09-30,3606.00,pago,0
AP-0005342,PO-004274,SUP-036,2024-09-19,2024-11-01,3677.18,pago,0
AP-0005343,PO-004275,SUP-041,2024-10-20,2024-12-02,3749.04,pago,0
AP-0005344,PO-004276,SUP-046,2024-11-21,2025-01-03,1910.78,pago,0
AP-0005345,PO-004276,SUP-046,2024-11-21,2025-01-21,1910.78,pago,0
AP-0005346,PO-004277,SUP-051,2024-12-22,2025-02-03,3894.77,pago,0
AP-0005347,PO-004278,SUP-056,2025-01-23,2025-03-07,3968.64,pago,0
AP-0005348,PO-004279,SUP-061,2025-02-24,2025-04-08,4043.18,pago,0
AP-0005349,PO-004280,SUP-066,2025-03-25,2025-05-07,2059.20,pago,0
AP-0005350,PO-004280,SUP-066,2025-03-25,2025-05-25,2059.20,pago,0
AP-0005351,PO-004281,SUP-071,2025-04-26,2025-06-08,4194.29,pago,0
AP-0005352,PO-004282,SUP-076,2025-05-27,2025-07-09,4270.85,pago,0
AP-0005353,PO-004283,SUP-081,2025-06-28,2025-08-10,4348.08,pago,0
AP-0005354,PO-004284,SUP-001,2025-07-01,2025-08-13,2212.99,pago,0
AP-0005355,PO-004284,SUP-001,2025-07-01,2025-08-31,2212.99,pago,0
AP-0005356,PO-004285,SUP-006,2025-08-02,2025-09-14,4504.56,pago,0
AP-0005357,PO-004286,SUP-011,2025-09-03,2025-10-16,4583.81,pago,0
AP-0005358,PO-004287,SUP-016,2025-10-04,2025-11-16,4663.73,pago,0
AP-0005359,PO-004288,SUP-021,2025-11-05,2025-12-18,2372.16,pago,0
AP-0005360,PO-004288,SUP-021,2025-11-05,2026-01-05,2372.16,pago,0
AP-0005361,PO-004289,SUP-026,2025-12-06,2026-01-18,4825.58,pago,0
AP-0005362,PO-004290,SUP-031,2026-01-07,2026-02-19,4907.52,pago,0
AP-0005363,PO-004291,SUP-036,2026-02-08,2026-03-23,4990.13,pago,0
AP-0005364,PO-004292,SUP-041,2026-03-09,2026-04-21,2536.70,pago,0
AP-0005365,PO-004292,SUP-041,2026-03-09,2026-05-09,2536.70,pago,0
AP-0005366,PO-004293,SUP-046,2026-04-10,2026-05-23,5157.36,pago,0
AP-0005367,PO-004294,SUP-051,2026-05-11,2026-06-23,5241.98,pago,0
AP-0005368,PO-004295,SUP-056,2026-06-12,2026-07-25,5327.28,pago,0
AP-0005369,PO-004296,SUP-061,2026-07-13,2026-08-25,2706.62,pago,0
AP-0005370,PO-004296,SUP-061,2026-07-13,2026-09-12,2706.62,pago,0
AP-0005371,PO-004297,SUP-066,2024-08-14,2024-09-26,4614.00,pago,0
AP-0005372,PO-004298,SUP-071,2024-09-15,2024-10-28,4693.25,pago,0
AP-0005373,PO-004299,SUP-076,2024-10-16,2024-11-28,4773.17,pago,0
AP-0005374,PO-004300,SUP-081,2024-11-17,2024-12-30,2426.88,pago,0
AP-0005375,PO-004300,SUP-081,2024-11-17,2025-01-17,2426.88,pago,0
AP-0005376,PO-004301,SUP-001,2024-12-18,2025-01-30,4935.02,pago,0
AP-0005377,PO-004302,SUP-006,2025-01-19,2025-03-03,5016.96,pago,0
AP-0005378,PO-004303,SUP-011,2025-02-20,2025-04-04,5099.57,pago,0
AP-0005379,PO-004304,SUP-016,2025-03-21,2025-05-03,2591.42,pago,0
AP-0005380,PO-004304,SUP-016,2025-03-21,2025-05-21,2591.42,pago,0
AP-0005381,PO-004305,SUP-021,2025-04-22,2025-06-04,5266.80,pago,0
AP-0005382,PO-004306,SUP-026,2025-05-23,2025-07-05,5351.42,pago,0
AP-0005383,PO-004307,SUP-031,2025-06-24,2025-08-06,5436.72,pago,0
AP-0005384,PO-004308,SUP-036,2025-07-25,2025-09-06,2761.34,pago,0
AP-0005385,PO-004308,SUP-036,2025-07-25,2025-09-24,2761.34,pago,0
AP-0005386,PO-004309,SUP-041,2025-08-26,2025-10-08,5609.33,pago,0
AP-0005387,PO-004310,SUP-046,2025-09-27,2025-11-09,5696.64,pago,0
AP-0005388,PO-004311,SUP-051,2025-10-28,2025-12-10,5784.62,pago,0
AP-0005389,PO-004312,SUP-056,2025-11-01,2025-12-14,2936.64,pago,0
AP-0005390,PO-004312,SUP-056,2025-11-01,2026-01-01,2936.64,pago,0
AP-0005391,PO-004313,SUP-061,2025-12-02,2026-01-14,5962.61,pago,0
AP-0005392,PO-004314,SUP-066,2026-01-03,2026-02-15,6052.61,pago,0
AP-0005393,PO-004315,SUP-071,2026-02-04,2026-03-19,6143.28,pago,0
AP-0005394,PO-004316,SUP-076,2026-03-05,2026-04-17,3117.31,pago,0
AP-0005395,PO-004316,SUP-076,2026-03-05,2026-05-05,3117.31,pago,0
AP-0005396,PO-004317,SUP-081,2026-04-06,2026-05-19,6326.64,pago,0
AP-0005397,PO-004318,SUP-001,2026-05-07,2026-06-19,6419.33,pago,0
AP-0005398,PO-004319,SUP-006,2026-06-08,2026-07-21,6512.69,pago,0
AP-0005399,PO-004320,SUP-011,2026-07-09,2026-08-21,1065.60,pago,0
AP-0005400,PO-004320,SUP-011,2026-07-09,2026-09-08,1065.60,pago,0
AP-0005401,PO-004321,SUP-016,2024-08-10,2024-09-22,1842.00,pago,0
AP-0005402,PO-004322,SUP-021,2024-09-11,2024-10-24,1899.07,pago,0
AP-0005403,PO-004323,SUP-026,2024-10-12,2024-11-24,1956.82,pago,0
AP-0005404,PO-004324,SUP-031,2024-11-13,2024-12-26,1007.62,pago,0
AP-0005405,PO-004324,SUP-031,2024-11-13,2025-01-13,1007.62,pago,0
AP-0005406,PO-004325,SUP-036,2024-12-14,2025-01-26,2074.32,pago,0
AP-0005407,PO-004326,SUP-041,2025-01-15,2025-02-27,2134.08,pago,0
AP-0005408,PO-004327,SUP-046,2025-02-16,2025-03-31,2194.51,pago,0
AP-0005409,PO-004328,SUP-051,2025-03-17,2025-04-29,1127.81,pago,0
AP-0005410,PO-004328,SUP-051,2025-03-17,2025-05-17,1127.81,pago,0
AP-0005411,PO-004329,SUP-056,2025-04-18,2025-05-31,2317.39,pago,0
AP-0005412,PO-004330,SUP-061,2025-05-19,2025-07-01,2379.84,pago,0
AP-0005413,PO-004331,SUP-066,2025-06-20,2025-08-02,2442.96,pago,0
AP-0005414,PO-004332,SUP-071,2025-07-21,2025-09-02,1253.38,pago,0
AP-0005415,PO-004332,SUP-071,2025-07-21,2025-09-20,1253.38,pago,0
AP-0005416,PO-004333,SUP-076,2025-08-22,2025-10-04,2571.22,pago,0
AP-0005417,PO-004334,SUP-081,2025-09-23,2025-11-05,2636.35,pago,0
AP-0005418,PO-004335,SUP-001,2025-10-24,2025-12-06,2702.16,pago,0
AP-0005419,PO-004336,SUP-006,2025-11-25,2026-01-07,1384.32,pago,0
AP-0005420,PO-004336,SUP-006,2025-11-25,2026-01-25,1384.32,pago,0
AP-0005421,PO-004337,SUP-011,2025-12-26,2026-02-07,2835.79,pago,0
AP-0005422,PO-004338,SUP-016,2026-01-27,2026-03-11,2903.62,pago,0
AP-0005423,PO-004339,SUP-021,2026-02-28,2026-04-12,2972.11,pago,0
AP-0005424,PO-004340,SUP-026,2026-03-01,2026-04-13,1520.64,pago,0
AP-0005425,PO-004340,SUP-026,2026-03-01,2026-05-01,1520.64,pago,0
AP-0005426,PO-004341,SUP-031,2026-04-02,2026-05-15,3111.12,pago,0
AP-0005427,PO-004342,SUP-036,2026-05-03,2026-06-15,3181.63,pago,0
AP-0005428,PO-004343,SUP-041,2026-06-04,2026-07-17,3252.82,pago,0
AP-0005429,PO-004344,SUP-046,2026-07-05,2026-08-17,1662.34,pago,0
AP-0005430,PO-004344,SUP-046,2026-07-05,2026-09-04,1662.34,pago,0
AP-0005431,PO-004345,SUP-051,2024-08-06,2024-09-18,2850.00,pago,0
AP-0005432,PO-004346,SUP-056,2024-09-07,2024-10-20,2915.14,pago,0
AP-0005433,PO-004347,SUP-061,2024-10-08,2024-11-20,2980.94,pago,0
AP-0005434,PO-004348,SUP-066,2024-11-09,2024-12-22,1523.71,pago,0
AP-0005435,PO-004348,SUP-066,2024-11-09,2025-01-09,1523.71,pago,0
AP-0005436,PO-004349,SUP-071,2024-12-10,2025-01-22,3114.58,pago,0
AP-0005437,PO-004350,SUP-076,2025-01-11,2025-02-23,3182.40,pago,0
AP-0005438,PO-004351,SUP-081,2025-02-12,2025-03-27,3250.90,pago,0
AP-0005439,PO-004352,SUP-001,2025-03-13,2025-04-25,1660.03,pago,0
AP-0005440,PO-004352,SUP-001,2025-03-13,2025-05-13,1660.03,pago,0
AP-0005441,PO-004353,SUP-006,2025-04-14,2025-05-27,3389.90,pago,0
AP-0005442,PO-004354,SUP-011,2025-05-15,2025-06-27,3460.42,pago,0
AP-0005443,PO-004355,SUP-016,2025-06-16,2025-07-29,3531.60,pago,0
AP-0005444,PO-004356,SUP-021,2025-07-17,2025-08-29,1801.73,pago,0
AP-0005445,PO-004356,SUP-021,2025-07-17,2025-09-16,1801.73,pago,0
AP-0005446,PO-004357,SUP-026,2025-08-18,2025-09-30,3675.98,pago,0
AP-0005447,PO-004358,SUP-031,2025-09-19,2025-11-01,3749.18,pago,0
AP-0005448,PO-004359,SUP-036,2025-10-20,2025-12-02,3823.06,pago,0
AP-0005449,PO-004360,SUP-041,2025-11-21,2026-01-03,1948.80,pago,0
AP-0005450,PO-004360,SUP-041,2025-11-21,2026-01-21,1948.80,pago,0
AP-0005451,PO-004361,SUP-046,2025-12-22,2026-02-03,3972.82,pago,0
AP-0005452,PO-004362,SUP-051,2026-01-23,2026-03-07,4048.70,pago,0
AP-0005453,PO-004363,SUP-056,2026-02-24,2026-04-08,4125.26,pago,0
AP-0005454,PO-004364,SUP-061,2026-03-25,2026-05-07,2101.25,pago,0
AP-0005455,PO-004364,SUP-061,2026-03-25,2026-05-25,2101.25,pago,0
AP-0005456,PO-004365,SUP-066,2026-04-26,2026-06-08,4280.40,pago,0
AP-0005457,PO-004366,SUP-071,2026-05-27,2026-07-09,4358.98,pago,0
AP-0005458,PO-004367,SUP-076,2026-06-28,2026-08-10,4438.22,pago,0
AP-0005459,PO-004368,SUP-081,2026-07-01,2026-08-13,2259.07,pago,0
AP-0005460,PO-004368,SUP-081,2026-07-01,2026-08-31,2259.07,pago,0
AP-0005461,PO-004369,SUP-001,2024-08-02,2024-09-14,3858.00,pago,0
AP-0005462,PO-004370,SUP-006,2024-09-03,2024-10-16,3931.20,pago,0
AP-0005463,PO-004371,SUP-011,2024-10-04,2024-11-16,4005.07,pago,0
AP-0005464,PO-004372,SUP-016,2024-11-05,2024-12-18,2039.81,pago,0
AP-0005465,PO-004372,SUP-016,2024-11-05,2025-01-05,2039.81,pago,0
AP-0005466,PO-004373,SUP-021,2024-12-06,2025-01-18,4154.83,pago,0
AP-0005467,PO-004374,SUP-026,2025-01-07,2025-02-19,4230.72,pago,0
AP-0005468,PO-004375,SUP-031,2025-02-08,2025-03-23,4307.28,pago,0
AP-0005469,PO-004376,SUP-036,2025-03-09,2025-04-21,2192.26,pago,0
AP-0005470,PO-004376,SUP-036,2025-03-09,2025-05-09,2192.26,pago,0
AP-0005471,PO-004377,SUP-041,2025-04-10,2025-05-23,4462.42,pago,0
AP-0005472,PO-004378,SUP-046,2025-05-11,2025-06-23,4540.99,pago,0
AP-0005473,PO-004379,SUP-051,2025-06-12,2025-07-25,4620.24,pago,0
AP-0005474,PO-004380,SUP-056,2025-07-13,2025-08-25,2350.08,pago,0
AP-0005475,PO-004380,SUP-056,2025-07-13,2025-09-12,2350.08,pago,0
AP-0005476,PO-004381,SUP-061,2025-08-14,2025-09-26,4780.75,pago,0
AP-0005477,PO-004382,SUP-066,2025-09-15,2025-10-28,4862.02,pago,0
AP-0005478,PO-004383,SUP-071,2025-10-16,2025-11-28,4943.95,pago,0
AP-0005479,PO-004384,SUP-076,2025-11-17,2025-12-30,2513.28,pago,0
AP-0005480,PO-004384,SUP-076,2025-11-17,2026-01-17,2513.28,pago,0
AP-0005481,PO-004385,SUP-081,2025-12-18,2026-01-30,5109.84,pago,0
AP-0005482,PO-004386,SUP-001,2026-01-19,2026-03-03,5193.79,pago,0
AP-0005483,PO-004387,SUP-006,2026-02-20,2026-04-04,5278.42,pago,0
AP-0005484,PO-004388,SUP-011,2026-03-21,2026-05-03,2681.86,pago,0
AP-0005485,PO-004388,SUP-011,2026-03-21,2026-05-21,2681.86,pago,0
AP-0005486,PO-004389,SUP-016,2026-04-22,2026-06-04,5449.68,pago,0
AP-0005487,PO-004390,SUP-021,2026-05-23,2026-07-05,5536.32,pago,0
AP-0005488,PO-004391,SUP-026,2026-06-24,2026-08-06,5623.63,pago,0
AP-0005489,PO-004392,SUP-031,2026-07-25,2026-09-06,2855.81,pago,0
AP-0005490,PO-004392,SUP-031,2026-07-25,2026-09-24,2855.81,pago,0
AP-0005491,PO-004393,SUP-036,2024-08-26,2024-10-08,4866.00,pago,0
AP-0005492,PO-004394,SUP-041,2024-09-27,2024-11-09,4947.26,pago,0
AP-0005493,PO-004395,SUP-046,2024-10-28,2024-12-10,5029.20,pago,0
AP-0005494,PO-004396,SUP-051,2024-11-01,2024-12-14,2555.90,pago,0
AP-0005495,PO-004396,SUP-051,2024-11-01,2025-01-01,2555.90,pago,0
AP-0005496,PO-004397,SUP-056,2024-12-02,2025-01-14,5195.09,pago,0
AP-0005497,PO-004398,SUP-061,2025-01-03,2025-02-15,5279.04,pago,0
AP-0005498,PO-004399,SUP-066,2025-02-04,2025-03-19,5363.66,pago,0
AP-0005499,PO-004400,SUP-071,2025-03-05,2025-04-17,2724.48,pago,0
AP-0005500,PO-004400,SUP-071,2025-03-05,2025-05-05,2724.48,pago,0
AP-0005501,PO-004401,SUP-076,2025-04-06,2025-05-19,5534.93,pago,0
AP-0005502,PO-004402,SUP-081,2025-05-07,2025-06-19,5621.57,pago,0
AP-0005503,PO-004403,SUP-001,2025-06-08,2025-07-21,5708.88,pago,0
AP-0005504,PO-004404,SUP-006,2025-07-09,2025-08-21,2898.43,pago,0
AP-0005505,PO-004404,SUP-006,2025-07-09,2025-09-08,2898.43,pago,0
AP-0005506,PO-004405,SUP-011,2025-08-10,2025-09-22,5885.52,pago,0
AP-0005507,PO-004406,SUP-016,2025-09-11,2025-10-24,5974.85,pago,0
AP-0005508,PO-004407,SUP-021,2025-10-12,2025-11-24,6064.85,pago,0
AP-0005509,PO-004408,SUP-026,2025-11-13,2025-12-26,3077.76,pago,0
AP-0005510,PO-004408,SUP-026,2025-11-13,2026-01-13,3077.76,pago,0
AP-0005511,PO-004409,SUP-031,2025-12-14,2026-01-26,6246.86,pago,0
AP-0005512,PO-004410,SUP-036,2026-01-15,2026-02-27,2044.80,pago,0
AP-0005513,PO-004411,SUP-041,2026-02-16,2026-03-31,2107.25,pago,0
AP-0005514,PO-004412,SUP-046,2026-03-17,2026-04-29,1085.18,pago,0
AP-0005515,PO-004412,SUP-046,2026-03-17,2026-05-17,1085.18,pago,0
AP-0005516,PO-004413,SUP-051,2026-04-18,2026-05-31,2234.16,pago,0
AP-0005517,PO-004414,SUP-056,2026-05-19,2026-07-01,2298.62,pago,0
AP-0005518,PO-004415,SUP-061,2026-06-20,2026-08-02,2363.76,pago,0
AP-0005519,PO-004416,SUP-066,2026-07-21,2026-09-02,1214.78,pago,0
AP-0005520,PO-004416,SUP-066,2026-07-21,2026-09-20,1214.78,pago,0
AP-0005521,PO-004417,SUP-071,2024-08-22,2024-10-04,2094.00,pago,0
AP-0005522,PO-004418,SUP-076,2024-09-23,2024-11-05,2153.09,pago,0
AP-0005523,PO-004419,SUP-081,2024-10-24,2024-12-06,2212.85,pago,0
AP-0005524,PO-004420,SUP-001,2024-11-25,2025-01-07,1136.64,pago,0
AP-0005525,PO-004420,SUP-001,2024-11-25,2025-01-25,1136.64,pago,0
AP-0005526,PO-004421,SUP-006,2024-12-26,2025-02-07,2334.38,pago,0
AP-0005527,PO-004422,SUP-011,2025-01-27,2025-03-11,2396.16,pago,0
AP-0005528,PO-004423,SUP-016,2025-02-28,2025-04-12,2458.61,pago,0
AP-0005529,PO-004424,SUP-021,2025-03-01,2025-04-13,1260.86,pago,0
AP-0005530,PO-004424,SUP-021,2025-03-01,2025-05-01,1260.86,pago,0
AP-0005531,PO-004425,SUP-026,2025-04-02,2025-05-15,2585.52,pago,0
