order_item_id,order_id,product_external_id,quantity,unit_price,line_total
OI-0034572,O-006915,PRD-00769,3,271.67,815.01
OI-0034573,O-006915,PRD-00788,1,815.00,815.00
OI-0034574,O-006915,PRD-00807,2,407.50,815.00
OI-0034575,O-006915,PRD-00826,3,271.67,815.01
OI-0034576,O-006916,PRD-00845,2,484.98,969.96
OI-0034577,O-006916,PRD-00864,3,323.32,969.96
OI-0034578,O-006916,PRD-00883,1,969.96,969.96
OI-0034579,O-006916,PRD-00902,2,484.98,969.96
OI-0034580,O-006916,PRD-00921,3,323.32,969.96
OI-0034581,O-006917,PRD-00940,2,489.11,978.22
OI-0034582,O-006917,PRD-00959,3,326.07,978.21
OI-0034583,O-006917,PRD-00978,1,978.22,978.22
OI-0034584,O-006917,PRD-00997,2,489.11,978.22
OI-0034585,O-006917,PRD-01016,3,326.07,978.21
OI-0034586,O-006918,PRD-01035,2,384.56,769.12
OI-0034587,O-006918,PRD-01054,3,256.37,769.11
OI-0034588,O-006918,PRD-01073,1,769.12,769.12
OI-0034589,O-006918,PRD-01092,2,384.56,769.12
OI-0034590,O-006918,PRD-01111,3,256.37,769.11
OI-0034591,O-006919,PRD-01130,2,387.78,775.56
OI-0034592,O-006919,PRD-01149,3,258.52,775.56
OI-0034593,O-006919,PRD-01168,1,775.56,775.56
OI-0034594,O-006919,PRD-01187,2,387.78,775.56
OI-0034595,O-006919,PRD-01206,3,258.52,775.56
OI-0034596,O-006920,PRD-01225,2,459.00,918.00
OI-0034597,O-006920,PRD-01244,3,306.00,918.00
OI-0034598,O-006920,PRD-01263,1,918.00,918.00
OI-0034599,O-006920,PRD-01282,2,459.00,918.00
OI-0034600,O-006920,PRD-01301,3,306.00,918.00
OI-0034601,O-006921,PRD-01320,2,462.78,925.56
OI-0034602,O-006921,PRD-01339,3,308.52,925.56
OI-0034603,O-006921,PRD-00008,1,925.56,925.56
OI-0034604,O-006921,PRD-00027,2,462.78,925.56
OI-0034605,O-006921,PRD-00046,3,308.52,925.56
OI-0034606,O-006922,PRD-00065,2,432.00,864.00
OI-0034607,O-006922,PRD-00084,3,288.00,864.00
OI-0034608,O-006922,PRD-00103,1,864.00,864.00
OI-0034609,O-006922,PRD-00122,2,432.00,864.00
OI-0034610,O-006922,PRD-00141,3,288.00,864.00
OI-0034611,O-006923,PRD-00160,2,435.50,871.00
OI-0034612,O-006923,PRD-00179,3,290.33,870.99
OI-0034613,O-006923,PRD-00198,1,871.00,871.00
OI-0034614,O-006923,PRD-00217,2,435.50,871.00
OI-0034615,O-006923,PRD-00236,3,290.33,870.99
OI-0034616,O-006924,PRD-00255,2,403.88,807.76
OI-0034617,O-006924,PRD-00274,3,269.25,807.75
OI-0034618,O-006924,PRD-00293,1,807.76,807.76
OI-0034619,O-006924,PRD-00312,2,403.88,807.76
OI-0034620,O-006924,PRD-00331,3,269.25,807.75
OI-0034621,O-006925,PRD-00350,2,442.50,885.00
OI-0034622,O-006925,PRD-00369,3,295.00,885.00
OI-0034623,O-006925,PRD-00388,1,885.00,885.00
OI-0034624,O-006925,PRD-00407,2,442.50,885.00
OI-0034625,O-006925,PRD-00426,3,295.00,885.00
OI-0034626,O-006926,PRD-00445,2,443.32,886.64
OI-0034627,O-006926,PRD-00464,3,295.55,886.65
OI-0034628,O-006926,PRD-00483,1,886.65,886.65
OI-0034629,O-006926,PRD-00502,2,443.32,886.64
OI-0034630,O-006926,PRD-00521,3,295.55,886.65
OI-0034631,O-006927,PRD-00540,2,444.11,888.22
OI-0034632,O-006927,PRD-00559,3,296.07,888.21
OI-0034633,O-006927,PRD-00578,1,888.21,888.21
OI-0034634,O-006927,PRD-00597,2,444.11,888.22
OI-0034635,O-006927,PRD-00616,3,296.07,888.21
OI-0034636,O-006928,PRD-00635,2,524.92,1049.84
OI-0034637,O-006928,PRD-00654,3,349.95,1049.85
OI-0034638,O-006928,PRD-00673,1,1049.84,1049.84
OI-0034639,O-006928,PRD-00692,2,524.92,1049.84
OI-0034640,O-006928,PRD-00711,3,349.95,1049.85
OI-0034641,O-006929,PRD-00730,2,525.74,1051.48
OI-0034642,O-006929,PRD-00749,3,350.49,1051.47
OI-0034643,O-006929,PRD-00768,1,1051.48,1051.48
OI-0034644,O-006929,PRD-00787,2,525.74,1051.48
OI-0034645,O-006929,PRD-00806,3,350.49,1051.47
OI-0034646,O-006930,PRD-00825,2,191.87,383.74
OI-0034647,O-006930,PRD-00844,3,127.91,383.73
OI-0034648,O-006930,PRD-00863,1,383.73,383.73
OI-0034649,O-006930,PRD-00882,2,191.87,383.74
OI-0034650,O-006930,PRD-00901,3,127.91,383.73
OI-0034651,O-006931,PRD-00920,2,193.78,387.56
OI-0034652,O-006931,PRD-00939,3,129.19,387.57
OI-0034653,O-006931,PRD-00958,1,387.57,387.57
OI-0034654,O-006931,PRD-00977,2,193.78,387.56
OI-0034655,O-006931,PRD-00996,3,129.19,387.57
OI-0034656,O-006932,PRD-01015,2,229.69,459.38
OI-0034657,O-006932,PRD-01034,3,153.13,459.39
OI-0034658,O-006932,PRD-01053,1,459.38,459.38
OI-0034659,O-006932,PRD-01072,2,229.69,459.38
OI-0034660,O-006932,PRD-01091,3,153.13,459.39
OI-0034661,O-006933,PRD-01110,2,231.85,463.70
OI-0034662,O-006933,PRD-01129,3,154.57,463.71
OI-0034663,O-006933,PRD-01148,1,463.70,463.70
OI-0034664,O-006933,PRD-01167,2,231.85,463.70
OI-0034665,O-006933,PRD-01186,3,154.57,463.71
OI-0034666,O-006934,PRD-01205,2,216.63,433.26
OI-0034667,O-006934,PRD-01224,3,144.42,433.26
OI-0034668,O-006934,PRD-01243,1,433.27,433.27
OI-0034669,O-006934,PRD-01262,2,216.63,433.26
OI-0034670,O-006934,PRD-01281,3,144.42,433.26
OI-0034671,O-006935,PRD-01300,2,218.55,437.10
OI-0034672,O-006935,PRD-01319,3,145.70,437.10
OI-0034673,O-006935,PRD-01338,1,437.10,437.10
OI-0034674,O-006935,PRD-00007,2,218.55,437.10
OI-0034675,O-006935,PRD-00026,3,145.70,437.10
OI-0034676,O-006936,PRD-00045,2,202.79,405.58
OI-0034677,O-006936,PRD-00064,3,135.19,405.57
OI-0034678,O-006936,PRD-00083,1,405.58,405.58
OI-0034679,O-006936,PRD-00102,2,202.79,405.58
OI-0034680,O-006936,PRD-00121,3,135.19,405.57
OI-0034681,O-006937,PRD-00140,2,239.50,479.00
OI-0034682,O-006937,PRD-00159,3,159.67,479.01
OI-0034683,O-006937,PRD-00178,1,479.00,479.00
OI-0034684,O-006937,PRD-00197,2,239.50,479.00
OI-0034685,O-006937,PRD-00216,3,159.67,479.01
OI-0034686,O-006938,PRD-00235,2,243.00,486.00
OI-0034687,O-006938,PRD-00254,3,162.00,486.00
OI-0034688,O-006938,PRD-00273,1,486.00,486.00
OI-0034689,O-006938,PRD-00292,2,243.00,486.00
OI-0034690,O-006938,PRD-00311,3,162.00,486.00
OI-0034691,O-006939,PRD-00330,2,246.50,493.00
OI-0034692,O-006939,PRD-00349,3,164.33,492.99
OI-0034693,O-006939,PRD-00368,1,493.00,493.00
OI-0034694,O-006939,PRD-00387,2,246.50,493.00
OI-0034695,O-006939,PRD-00406,3,164.33,492.99
OI-0034696,O-006940,PRD-00425,2,295.00,590.00
OI-0034697,O-006940,PRD-00444,3,196.67,590.01
OI-0034698,O-006940,PRD-00463,1,590.00,590.00
OI-0034699,O-006940,PRD-00482,2,295.00,590.00
OI-0034700,O-006940,PRD-00501,3,196.67,590.01
OI-0034701,O-006941,PRD-00520,2,299.13,598.26
OI-0034702,O-006941,PRD-00539,3,199.42,598.26
OI-0034703,O-006941,PRD-00558,1,598.26,598.26
OI-0034704,O-006941,PRD-00577,2,299.13,598.26
OI-0034705,O-006941,PRD-00596,3,199.42,598.26
OI-0034706,O-006942,PRD-00615,2,236.44,472.88
OI-0034707,O-006942,PRD-00634,3,157.63,472.89
OI-0034708,O-006942,PRD-00653,1,472.88,472.88
OI-0034709,O-006942,PRD-00672,2,236.44,472.88
OI-0034710,O-006942,PRD-00691,3,157.63,472.89
OI-0034711,O-006943,PRD-00710,2,239.66,479.32
OI-0034712,O-006943,PRD-00729,3,159.77,479.31
OI-0034713,O-006943,PRD-00748,1,479.32,479.32
OI-0034714,O-006943,PRD-00767,2,239.66,479.32
OI-0034715,O-006943,PRD-00786,3,159.77,479.31
OI-0034716,O-006944,PRD-00805,2,285.12,570.24
OI-0034717,O-006944,PRD-00824,3,190.08,570.24
OI-0034718,O-006944,PRD-00843,1,570.24,570.24
OI-0034719,O-006944,PRD-00862,2,285.12,570.24
OI-0034720,O-006944,PRD-00881,3,190.08,570.24
OI-0034721,O-006945,PRD-00900,2,288.90,577.80
OI-0034722,O-006945,PRD-00919,3,192.60,577.80
OI-0034723,O-006945,PRD-00938,1,577.80,577.80
OI-0034724,O-006945,PRD-00957,2,288.90,577.80
OI-0034725,O-006945,PRD-00976,3,192.60,577.80
OI-0034726,O-006946,PRD-00995,2,271.00,542.00
OI-0034727,O-006946,PRD-01014,3,180.67,542.01
OI-0034728,O-006946,PRD-01033,1,542.00,542.00
OI-0034729,O-006946,PRD-01052,2,271.00,542.00
OI-0034730,O-006946,PRD-01071,3,180.67,542.01
OI-0034731,O-006947,PRD-01090,2,274.50,549.00
OI-0034732,O-006947,PRD-01109,3,183.00,549.00
OI-0034733,O-006947,PRD-01128,1,549.00,549.00
OI-0034734,O-006947,PRD-01147,2,274.50,549.00
OI-0034735,O-006947,PRD-01166,3,183.00,549.00
OI-0034736,O-006948,PRD-01185,2,255.76,511.52
OI-0034737,O-006948,PRD-01204,3,170.51,511.53
OI-0034738,O-006948,PRD-01223,1,511.52,511.52
OI-0034739,O-006948,PRD-01242,2,255.76,511.52
OI-0034740,O-006948,PRD-01261,3,170.51,511.53
OI-0034741,O-006949,PRD-01280,2,281.50,563.00
OI-0034742,O-006949,PRD-01299,3,187.67,563.01
OI-0034743,O-006949,PRD-01318,1,563.00,563.00
OI-0034744,O-006949,PRD-01337,2,281.50,563.00
OI-0034745,O-006949,PRD-00006,3,187.67,563.01
OI-0034746,O-006950,PRD-00025,2,283.29,566.58
OI-0034747,O-006950,PRD-00044,3,188.86,566.58
OI-0034748,O-006950,PRD-00063,1,566.58,566.58
OI-0034749,O-006950,PRD-00082,2,283.29,566.58
OI-0034750,O-006950,PRD-00101,3,188.86,566.58
OI-0034751,O-006951,PRD-00120,2,285.04,570.08
OI-0034752,O-006951,PRD-00139,3,190.03,570.09
OI-0034753,O-006951,PRD-00158,1,570.08,570.08
OI-0034754,O-006951,PRD-00177,2,285.04,570.08
OI-0034755,O-006951,PRD-00196,3,190.03,570.09
OI-0034756,O-006952,PRD-00215,2,338.36,676.72
OI-0034757,O-006952,PRD-00234,3,225.57,676.71
OI-0034758,O-006952,PRD-00253,1,676.72,676.72
OI-0034759,O-006952,PRD-00272,2,338.36,676.72
OI-0034760,O-006952,PRD-00291,3,225.57,676.71
OI-0034761,O-006953,PRD-00310,2,340.32,680.64
OI-0034762,O-006953,PRD-00329,3,226.88,680.64
OI-0034763,O-006953,PRD-00348,1,680.64,680.64
OI-0034764,O-006953,PRD-00367,2,340.32,680.64
OI-0034765,O-006953,PRD-00386,3,226.88,680.64
OI-0034766,O-006954,PRD-00405,2,266.83,533.66
OI-0034767,O-006954,PRD-00424,3,177.89,533.67
OI-0034768,O-006954,PRD-00443,1,533.66,533.66
OI-0034769,O-006954,PRD-00462,2,266.83,533.66
OI-0034770,O-006954,PRD-00481,3,177.89,533.67
OI-0034771,O-006955,PRD-00500,2,268.28,536.56
OI-0034772,O-006955,PRD-00519,3,178.85,536.55
OI-0034773,O-006955,PRD-00538,1,536.56,536.56
OI-0034774,O-006955,PRD-00557,2,268.28,536.56
OI-0034775,O-006955,PRD-00576,3,178.85,536.55
OI-0034776,O-006956,PRD-00595,2,316.60,633.20
OI-0034777,O-006956,PRD-00614,3,211.07,633.21
OI-0034778,O-006956,PRD-00633,1,633.20,633.20
OI-0034779,O-006956,PRD-00652,2,316.60,633.20
OI-0034780,O-006956,PRD-00671,3,211.07,633.21
OI-0034781,O-006957,PRD-00690,2,318.22,636.44
OI-0034782,O-006957,PRD-00709,3,212.14,636.42
OI-0034783,O-006957,PRD-00728,1,636.43,636.43
OI-0034784,O-006957,PRD-00747,2,318.22,636.44
OI-0034785,O-006957,PRD-00766,3,212.14,636.42
OI-0034786,O-006958,PRD-00785,2,296.10,592.20
OI-0034787,O-006958,PRD-00804,3,197.40,592.20
OI-0034788,O-006958,PRD-00823,1,592.20,592.20
OI-0034789,O-006958,PRD-00842,2,296.10,592.20
OI-0034790,O-006958,PRD-00861,3,197.40,592.20
OI-0034791,O-006959,PRD-00880,2,297.51,595.02
OI-0034792,O-006959,PRD-00899,3,198.34,595.02
OI-0034793,O-006959,PRD-00918,1,595.02,595.02
OI-0034794,O-006959,PRD-00937,2,297.51,595.02
OI-0034795,O-006959,PRD-00956,3,198.34,595.02
OI-0034796,O-006960,PRD-00975,2,274.97,549.94
OI-0034797,O-006960,PRD-00994,3,183.31,549.93
OI-0034798,O-006960,PRD-01013,1,549.94,549.94
OI-0034799,O-006960,PRD-01032,2,274.97,549.94
OI-0034800,O-006960,PRD-01051,3,183.31,549.93
OI-0034801,O-006961,PRD-01070,2,323.50,647.00
OI-0034802,O-006961,PRD-01089,3,215.67,647.01
OI-0034803,O-006961,PRD-01108,1,647.00,647.00
OI-0034804,O-006961,PRD-01127,2,323.50,647.00
OI-0034805,O-006961,PRD-01146,3,215.67,647.01
OI-0034806,O-006962,PRD-01165,2,327.00,654.00
OI-0034807,O-006962,PRD-01184,3,218.00,654.00
OI-0034808,O-006962,PRD-01203,1,654.00,654.00
OI-0034809,O-006962,PRD-01222,2,327.00,654.00
OI-0034810,O-006962,PRD-01241,3,218.00,654.00
OI-0034811,O-006963,PRD-01260,2,330.50,661.00
OI-0034812,O-006963,PRD-01279,3,220.33,660.99
OI-0034813,O-006963,PRD-01298,1,661.00,661.00
OI-0034814,O-006963,PRD-01317,2,330.50,661.00
OI-0034815,O-006963,PRD-01336,3,220.33,660.99
OI-0034816,O-006964,PRD-00005,2,394.12,788.24
OI-0034817,O-006964,PRD-00024,3,262.75,788.25
OI-0034818,O-006964,PRD-00043,1,788.24,788.24
OI-0034819,O-006964,PRD-00062,2,394.12,788.24
OI-0034820,O-006964,PRD-00081,3,262.75,788.25
OI-0034821,O-006965,PRD-00100,2,398.25,796.50
OI-0034822,O-006965,PRD-00119,3,265.50,796.50
OI-0034823,O-006965,PRD-00138,1,796.50,796.50
OI-0034824,O-006965,PRD-00157,2,398.25,796.50
OI-0034825,O-006965,PRD-00176,3,265.50,796.50
OI-0034826,O-006966,PRD-00195,2,313.72,627.44
OI-0034827,O-006966,PRD-00214,3,209.15,627.45
OI-0034828,O-006966,PRD-00233,1,627.44,627.44
OI-0034829,O-006966,PRD-00252,2,313.72,627.44
OI-0034830,O-006966,PRD-00271,3,209.15,627.45
OI-0034831,O-006967,PRD-00290,2,316.94,633.88
OI-0034832,O-006967,PRD-00309,3,211.29,633.87
OI-0034833,O-006967,PRD-00328,1,633.88,633.88
OI-0034834,O-006967,PRD-00347,2,316.94,633.88
OI-0034835,O-006967,PRD-00366,3,211.29,633.87
OI-0034836,O-006968,PRD-00385,2,375.84,751.68
OI-0034837,O-006968,PRD-00404,3,250.56,751.68
OI-0034838,O-006968,PRD-00423,1,751.68,751.68
OI-0034839,O-006968,PRD-00442,2,375.84,751.68
OI-0034840,O-006968,PRD-00461,3,250.56,751.68
OI-0034841,O-006969,PRD-00480,2,379.62,759.24
OI-0034842,O-006969,PRD-00499,3,253.08,759.24
OI-0034843,O-006969,PRD-00518,1,759.24,759.24
OI-0034844,O-006969,PRD-00537,2,379.62,759.24
OI-0034845,O-006969,PRD-00556,3,253.08,759.24
OI-0034846,O-006970,PRD-00575,2,355.00,710.00
OI-0034847,O-006970,PRD-00594,3,236.67,710.01
OI-0034848,O-006970,PRD-00613,1,710.00,710.00
OI-0034849,O-006970,PRD-00632,2,355.00,710.00
OI-0034850,O-006970,PRD-00651,3,236.67,710.01
OI-0034851,O-006971,PRD-00670,2,358.50,717.00
OI-0034852,O-006971,PRD-00689,3,239.00,717.00
OI-0034853,O-006971,PRD-00708,1,717.00,717.00
OI-0034854,O-006971,PRD-00727,2,358.50,717.00
OI-0034855,O-006971,PRD-00746,3,239.00,717.00
OI-0034856,O-006972,PRD-00765,2,333.04,666.08
OI-0034857,O-006972,PRD-00784,3,222.03,666.09
OI-0034858,O-006972,PRD-00803,1,666.08,666.08
OI-0034859,O-006972,PRD-00822,2,333.04,666.08
OI-0034860,O-006972,PRD-00841,3,222.03,666.09
OI-0034861,O-006973,PRD-00860,2,365.50,731.00
OI-0034862,O-006973,PRD-00879,3,243.67,731.01
OI-0034863,O-006973,PRD-00898,1,731.00,731.00
OI-0034864,O-006973,PRD-00917,2,365.50,731.00
OI-0034865,O-006973,PRD-00936,3,243.67,731.01
OI-0034866,O-006974,PRD-00955,2,366.79,733.58
OI-0034867,O-006974,PRD-00974,3,244.52,733.56
OI-0034868,O-006974,PRD-00993,1,733.57,733.57
OI-0034869,O-006974,PRD-01012,2,366.79,733.58
OI-0034870,O-006974,PRD-01031,3,244.52,733.56
OI-0034871,O-006975,PRD-01050,2,368.03,736.06
OI-0034872,O-006975,PRD-01069,3,245.35,736.05
OI-0034873,O-006975,PRD-01088,1,736.06,736.06
OI-0034874,O-006975,PRD-01107,2,368.03,736.06
OI-0034875,O-006975,PRD-01126,3,245.35,736.05
OI-0034876,O-006976,PRD-01145,2,435.69,871.38
OI-0034877,O-006976,PRD-01164,3,290.46,871.38
OI-0034878,O-006976,PRD-01183,1,871.39,871.39
OI-0034879,O-006976,PRD-01202,2,435.69,871.38
OI-0034880,O-006976,PRD-01221,3,290.46,871.38
OI-0034881,O-006977,PRD-01240,2,437.06,874.12
OI-0034882,O-006977,PRD-01259,3,291.38,874.14
OI-0034883,O-006977,PRD-01278,1,874.13,874.13
OI-0034884,O-006977,PRD-01297,2,437.06,874.12
OI-0034885,O-006977,PRD-01316,3,291.38,874.14
OI-0034886,O-006978,PRD-01335,2,341.79,683.58
OI-0034887,O-006978,PRD-00004,3,227.86,683.58
OI-0034888,O-006978,PRD-00023,1,683.58,683.58
OI-0034889,O-006978,PRD-00042,2,341.79,683.58
OI-0034890,O-006978,PRD-00061,3,227.86,683.58
OI-0034891,O-006979,PRD-00080,2,342.78,685.56
OI-0034892,O-006979,PRD-00099,3,228.52,685.56
OI-0034893,O-006979,PRD-00118,1,685.56,685.56
OI-0034894,O-006979,PRD-00137,2,342.78,685.56
OI-0034895,O-006979,PRD-00156,3,228.52,685.56
OI-0034896,O-006980,PRD-00175,2,403.51,807.02
OI-0034897,O-006980,PRD-00194,3,269.01,807.03
OI-0034898,O-006980,PRD-00213,1,807.02,807.02
OI-0034899,O-006980,PRD-00232,2,403.51,807.02
OI-0034900,O-006980,PRD-00251,3,269.01,807.03
OI-0034901,O-006981,PRD-00270,2,404.58,809.16
OI-0034902,O-006981,PRD-00289,3,269.72,809.16
OI-0034903,O-006981,PRD-00308,1,809.16,809.16
OI-0034904,O-006981,PRD-00327,2,404.58,809.16
OI-0034905,O-006981,PRD-00346,3,269.72,809.16
OI-0034906,O-006982,PRD-00365,2,375.56,751.12
OI-0034907,O-006982,PRD-00384,3,250.37,751.11
OI-0034908,O-006982,PRD-00403,1,751.12,751.12
OI-0034909,O-006982,PRD-00422,2,375.56,751.12
OI-0034910,O-006982,PRD-00441,3,250.37,751.11
OI-0034911,O-006983,PRD-00460,2,376.47,752.94
OI-0034912,O-006983,PRD-00479,3,250.98,752.94
OI-0034913,O-006983,PRD-00498,1,752.94,752.94
OI-0034914,O-006983,PRD-00517,2,376.47,752.94
OI-0034915,O-006983,PRD-00536,3,250.98,752.94
OI-0034916,O-006984,PRD-00555,2,347.15,694.30
OI-0034917,O-006984,PRD-00574,3,231.43,694.29
OI-0034918,O-006984,PRD-00593,1,694.30,694.30
OI-0034919,O-006984,PRD-00612,2,347.15,694.30
OI-0034920,O-006984,PRD-00631,3,231.43,694.29
OI-0034921,O-006985,PRD-00650,2,407.50,815.00
OI-0034922,O-006985,PRD-00669,3,271.67,815.01
OI-0034923,O-006985,PRD-00688,1,815.00,815.00
OI-0034924,O-006985,PRD-00707,2,407.50,815.00
OI-0034925,O-006985,PRD-00726,3,271.67,815.01
OI-0034926,O-006986,PRD-00745,2,411.00,822.00
OI-0034927,O-006986,PRD-00764,3,274.00,822.00
OI-0034928,O-006986,PRD-00783,1,822.00,822.00
OI-0034929,O-006986,PRD-00802,2,411.00,822.00
OI-0034930,O-006986,PRD-00821,3,274.00,822.00
OI-0034931,O-006987,PRD-00840,2,414.50,829.00
OI-0034932,O-006987,PRD-00859,3,276.33,828.99
OI-0034933,O-006987,PRD-00878,1,829.00,829.00
OI-0034934,O-006987,PRD-00897,2,414.50,829.00
OI-0034935,O-006987,PRD-00916,3,276.33,828.99
OI-0034936,O-006988,PRD-00935,2,493.24,986.48
OI-0034937,O-006988,PRD-00954,3,328.83,986.49
OI-0034938,O-006988,PRD-00973,1,986.48,986.48
OI-0034939,O-006988,PRD-00992,2,493.24,986.48
OI-0034940,O-006988,PRD-01011,3,328.83,986.49
OI-0034941,O-006989,PRD-01030,2,497.37,994.74
OI-0034942,O-006989,PRD-01049,3,331.58,994.74
OI-0034943,O-006989,PRD-01068,1,994.74,994.74
OI-0034944,O-006989,PRD-01087,2,497.37,994.74
OI-0034945,O-006989,PRD-01106,3,331.58,994.74
OI-0034946,O-006990,PRD-01125,2,391.00,782.00
OI-0034947,O-006990,PRD-01144,3,260.67,782.01
OI-0034948,O-006990,PRD-01163,1,782.00,782.00
OI-0034949,O-006990,PRD-01182,2,391.00,782.00
OI-0034950,O-006990,PRD-01201,3,260.67,782.01
OI-0034951,O-006991,PRD-01220,2,394.22,788.44
OI-0034952,O-006991,PRD-01239,3,262.81,788.43
OI-0034953,O-006991,PRD-01258,1,788.44,788.44
OI-0034954,O-006991,PRD-01277,2,394.22,788.44
OI-0034955,O-006991,PRD-01296,3,262.81,788.43
OI-0034956,O-006992,PRD-01315,2,466.56,933.12
OI-0034957,O-006992,PRD-01334,3,311.04,933.12
OI-0034958,O-006992,PRD-00003,1,933.12,933.12
OI-0034959,O-006992,PRD-00022,2,466.56,933.12
OI-0034960,O-006992,PRD-00041,3,311.04,933.12
OI-0034961,O-006993,PRD-00060,2,470.34,940.68
OI-0034962,O-006993,PRD-00079,3,313.56,940.68
OI-0034963,O-006993,PRD-00098,1,940.68,940.68
OI-0034964,O-006993,PRD-00117,2,470.34,940.68
OI-0034965,O-006993,PRD-00136,3,313.56,940.68
OI-0034966,O-006994,PRD-00155,2,439.00,878.00
OI-0034967,O-006994,PRD-00174,3,292.67,878.01
OI-0034968,O-006994,PRD-00193,1,878.00,878.00
OI-0034969,O-006994,PRD-00212,2,439.00,878.00
OI-0034970,O-006994,PRD-00231,3,292.67,878.01
OI-0034971,O-006995,PRD-00250,2,442.50,885.00
OI-0034972,O-006995,PRD-00269,3,295.00,885.00
OI-0034973,O-006995,PRD-00288,1,885.00,885.00
OI-0034974,O-006995,PRD-00307,2,442.50,885.00
OI-0034975,O-006995,PRD-00326,3,295.00,885.00
OI-0034976,O-006996,PRD-00345,2,410.32,820.64
OI-0034977,O-006996,PRD-00364,3,273.55,820.65
OI-0034978,O-006996,PRD-00383,1,820.64,820.64
OI-0034979,O-006996,PRD-00402,2,410.32,820.64
OI-0034980,O-006996,PRD-00421,3,273.55,820.65
OI-0034981,O-006997,PRD-00440,2,449.50,899.00
OI-0034982,O-006997,PRD-00459,3,299.67,899.01
OI-0034983,O-006997,PRD-00478,1,899.00,899.00
OI-0034984,O-006997,PRD-00497,2,449.50,899.00
OI-0034985,O-006997,PRD-00516,3,299.67,899.01
OI-0034986,O-006998,PRD-00535,2,450.28,900.56
OI-0034987,O-006998,PRD-00554,3,300.19,900.57
OI-0034988,O-006998,PRD-00573,1,900.56,900.56
OI-0034989,O-006998,PRD-00592,2,450.28,900.56
OI-0034990,O-006998,PRD-00611,3,300.19,900.57
OI-0034991,O-006999,PRD-00630,2,451.02,902.04
OI-0034992,O-006999,PRD-00649,3,300.68,902.04
OI-0034993,O-006999,PRD-00668,1,902.04,902.04
OI-0034994,O-006999,PRD-00687,2,451.02,902.04
OI-0034995,O-006999,PRD-00706,3,300.68,902.04
OI-0034996,O-007000,PRD-00725,2,249.13,498.26
OI-0034997,O-007000,PRD-00744,3,166.09,498.27
OI-0034998,O-007000,PRD-00763,1,498.27,498.27
OI-0034999,O-007000,PRD-00782,2,249.13,498.26
OI-0035000,O-007000,PRD-00801,3,166.09,498.27
OI-0035001,O-007001,PRD-00820,2,251.64,503.28
OI-0035002,O-007001,PRD-00839,3,167.76,503.28
OI-0035003,O-007001,PRD-00858,1,503.28,503.28
OI-0035004,O-007001,PRD-00877,2,251.64,503.28
OI-0035005,O-007001,PRD-00896,3,167.76,503.28
OI-0035006,O-007002,PRD-00915,2,198.11,396.22
OI-0035007,O-007002,PRD-00934,3,132.08,396.24
OI-0035008,O-007002,PRD-00953,1,396.23,396.23
OI-0035009,O-007002,PRD-00972,2,198.11,396.22
OI-0035010,O-007002,PRD-00991,3,132.08,396.24
OI-0035011,O-007003,PRD-01010,2,199.99,399.98
OI-0035012,O-007003,PRD-01029,3,133.33,399.99
OI-0035013,O-007003,PRD-01048,1,399.98,399.98
OI-0035014,O-007003,PRD-01067,2,199.99,399.98
OI-0035015,O-007003,PRD-01086,3,133.33,399.99
OI-0035016,O-007004,PRD-01105,2,236.93,473.86
OI-0035017,O-007004,PRD-01124,3,157.96,473.88
OI-0035018,O-007004,PRD-01143,1,473.87,473.87
OI-0035019,O-007004,PRD-01162,2,236.93,473.86
OI-0035020,O-007004,PRD-01181,3,157.96,473.88
OI-0035021,O-007005,PRD-01200,2,239.05,478.10
OI-0035022,O-007005,PRD-01219,3,159.36,478.08
OI-0035023,O-007005,PRD-01238,1,478.09,478.09
OI-0035024,O-007005,PRD-01257,2,239.05,478.10
OI-0035025,O-007005,PRD-01276,3,159.36,478.08
OI-0035026,O-007006,PRD-01295,2,223.26,446.52
OI-0035027,O-007006,PRD-01314,3,148.84,446.52
OI-0035028,O-007006,PRD-01333,1,446.51,446.51
OI-0035029,O-007006,PRD-00002,2,223.26,446.52
OI-0035030,O-007006,PRD-00021,3,148.84,446.52
OI-0035031,O-007007,PRD-00040,2,225.13,450.26
OI-0035032,O-007007,PRD-00059,3,150.09,450.27
OI-0035033,O-007007,PRD-00078,1,450.26,450.26
OI-0035034,O-007007,PRD-00097,2,225.13,450.26
OI-0035035,O-007007,PRD-00116,3,150.09,450.27
OI-0035036,O-007008,PRD-00135,2,208.80,417.60
OI-0035037,O-007008,PRD-00154,3,139.20,417.60
OI-0035038,O-007008,PRD-00173,1,417.61,417.61
OI-0035039,O-007008,PRD-00192,2,208.80,417.60
OI-0035040,O-007008,PRD-00211,3,139.20,417.60
OI-0035041,O-007009,PRD-00230,2,246.50,493.00
OI-0035042,O-007009,PRD-00249,3,164.33,492.99
OI-0035043,O-007009,PRD-00268,1,493.00,493.00
OI-0035044,O-007009,PRD-00287,2,246.50,493.00
OI-0035045,O-007009,PRD-00306,3,164.33,492.99
OI-0035046,O-007010,PRD-00325,2,250.00,500.00
OI-0035047,O-007010,PRD-00344,3,166.67,500.01
OI-0035048,O-007010,PRD-00363,1,500.00,500.00
OI-0035049,O-007010,PRD-00382,2,250.00,500.00
OI-0035050,O-007010,PRD-00401,3,166.67,500.01
OI-0035051,O-007011,PRD-00420,2,253.50,507.00
OI-0035052,O-007011,PRD-00439,3,169.00,507.00
